id,assists,bonus,bps,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,defensive_contribution,defensive_contribution_per_90,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,form,web_name,goals_conceded,goals_conceded_per_90,goals_scored,minutes,now_cost,own_goals,penalties_missed,penalties_saved,position,recoveries,red_cards,saves,selected_by_percent,starts_per_90,tackles,team,team_name,total_points,transfers_in,transfers_out,yellow_cards
563,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Luís Hemir,0,0.0,0,0,44,0,0,0,Forward,0,0,0,0.1,0.0,0,17,Sunderland,0,5979,20323,0
564,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Rusyn,0,0.0,0,0,44,0,0,0,Forward,0,0,0,0.1,0.0,0,17,Sunderland,0,3530,20128,0
565,0,6,387,7,0.26,33,0,0.0,0.02,0.0,0.02,0.0,0.00,39.11,1.45,0.0,1.5,Vicario,41,1.52,0,2430,47,0,0,0,Goalkeeper,218,0,73,5.8,1.0,1,18,Spurs,83,1347844,1377552,1
566,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Austin,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.3,0.0,0,18,Spurs,0,20735,23915,0
567,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Kinsky,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,1.6,0.0,0,18,Spurs,0,125265,172714,0
568,3,4,344,7,0.35,93,136,6.73,2.81,0.14,3.29,0.16,0.48,25.39,1.26,0.02,0.0,Pedro Porro,24,1.19,0,1820,51,0,0,0,Defender,94,0,0,9.3,1.04,43,18,Spurs,79,1465415,3003715,5
569,1,10,288,5,0.26,129,182,9.58,1.20,0.06,2.53,0.13,1.33,25.77,1.36,0.07,-0.8,Romero,29,1.53,4,1710,50,0,0,0,Defender,80,2,0,3.3,1.05,53,18,Spurs,89,1016311,1176516,8
570,0,1,111,2,0.27,80,93,12.72,0.18,0.02,0.21,0.02,0.03,10.71,1.46,0.0,0.0,Danso,12,1.64,0,658,42,0,0,0,Defender,28,0,0,0.1,1.09,13,18,Spurs,27,16893,30477,4
571,0,1,29,0,0.0,9,14,9.26,0.07,0.05,0.56,0.37,0.49,1.11,0.73,0.32,0.0,Davies,3,1.99,1,136,43,0,0,0,Defender,5,0,0,0.1,1.32,5,18,Spurs,10,4389,11832,1
572,0,0,17,0,0.0,42,44,11.86,0.00,0.0,0.18,0.05,0.18,8.10,2.18,0.05,1.5,Dragusin,10,2.69,0,334,45,0,0,0,Defender,11,0,0,0.0,0.81,2,18,Spurs,8,2735,2035,0
573,0,1,209,7,0.37,58,89,4.75,1.73,0.09,2.55,0.13,0.82,28.15,1.5,0.04,0.0,Spence,27,1.44,0,1686,42,0,0,0,Defender,95,0,0,1.0,1.01,31,18,Spurs,55,298053,352604,4
574,1,0,62,0,0.0,21,40,4.53,0.51,0.06,0.67,0.08,0.16,13.98,1.58,0.02,0.2,Udogie,17,1.93,0,794,43,0,0,0,Defender,47,0,0,0.3,0.91,19,18,Spurs,15,50338,112733,2
575,1,10,355,7,0.28,142,171,6.87,0.34,0.01,3.13,0.12,2.79,34.99,1.41,0.11,1.0,Van de Ven,37,1.49,4,2239,45,0,0,0,Defender,87,0,0,23.2,1.0,29,18,Spurs,100,3462321,3845768,6
576,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Phillips,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,18,Spurs,0,0,1989,0
577,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Takai,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,18,Spurs,0,1005,8990,0
578,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Vuskovic,0,0.0,0,0,39,0,0,0,Defender,0,0,0,0.3,0.0,0,18,Spurs,0,7334,91680,0
579,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Son,0,0.0,0,0,85,0,0,0,Midfielder,0,0,0,0.1,0.0,0,18,Spurs,0,0,25504,0
580,0,2,157,4,0.34,23,72,6.08,0.79,0.07,2.56,0.22,1.77,17.34,1.47,0.15,1.4,Johnson,12,1.01,2,1065,65,0,0,0,Midfielder,31,0,0,2.4,0.93,18,8,Crystal Palace,46,1141128,1311694,4
581,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Maddison,0,0.0,0,0,68,0,0,0,Midfielder,0,0,0,0.1,0.0,0,18,Spurs,0,1693,23723,0
582,6,7,257,7,0.41,9,133,7.8,2.41,0.14,4.33,0.25,1.92,22.74,1.33,0.11,0.0,Kudus,20,1.17,2,1535,64,0,0,0,Midfielder,95,0,0,9.6,1.11,29,18,Spurs,75,3263198,5185905,3
583,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Kulusevski,0,0.0,0,0,64,0,0,0,Midfielder,0,0,0,0.0,0.0,0,18,Spurs,0,951,2050,0
584,1,5,153,1,0.14,5,57,8.16,0.77,0.11,2.43,0.35,1.67,9.44,1.35,0.24,1.0,Tel,13,1.86,3,629,62,0,0,0,Midfielder,41,0,0,0.1,0.86,11,18,Spurs,49,39526,45207,0
585,1,3,269,5,0.32,69,207,13.24,0.68,0.04,1.13,0.07,0.45,20.56,1.32,0.03,0.0,Bentancur,21,1.34,1,1407,53,0,0,0,Midfielder,101,0,0,0.2,1.09,37,18,Spurs,64,56875,66063,5
586,2,0,139,3,0.34,14,68,7.66,0.39,0.04,1.35,0.15,0.96,10.21,1.15,0.11,0.0,Bergvall,13,1.46,1,799,52,0,0,0,Midfielder,34,0,0,0.2,1.13,20,18,Spurs,39,102325,110924,2
587,0,0,70,0,0.0,20,54,14.55,0.07,0.02,0.35,0.1,0.28,8.32,2.24,0.08,1.5,Bissouma,11,2.96,0,334,52,0,0,0,Midfielder,20,0,0,0.0,1.08,14,18,Spurs,11,2917,14346,2
588,2,6,176,2,0.19,14,77,7.13,1.21,0.11,3.13,0.29,1.92,14.24,1.32,0.18,0.8,Odobert,13,1.2,0,972,53,0,0,0,Midfielder,53,0,0,0.1,0.93,10,18,Spurs,46,16356,16687,0
589,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Solomon,0,0.0,0,0,54,0,0,0,Midfielder,0,0,0,0.0,0.0,0,18,Spurs,0,115,1475,0
590,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Bryan,0,0.0,0,0,49,0,0,0,Midfielder,0,0,0,0.0,0.0,0,18,Spurs,0,675,4473,0
591,0,6,162,5,0.44,48,94,8.32,0.45,0.04,1.70,0.15,1.25,16.50,1.46,0.11,3.8,Gray,18,1.59,2,1017,48,0,0,0,Midfielder,37,0,0,0.1,1.15,9,18,Spurs,43,18406,22591,5
592,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Moore,0,0.0,0,0,50,0,0,0,Midfielder,0,0,0,0.0,0.0,0,18,Spurs,0,0,682,0
593,3,2,232,3,0.27,58,137,12.11,0.96,0.08,2.12,0.18,1.16,20.22,1.79,0.1,3.8,P.M.Sarr,15,1.33,2,1018,45,0,0,0,Midfielder,54,0,0,1.0,0.88,25,18,Spurs,57,367793,563642,1
594,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Min-hyeok,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,18,Spurs,0,0,2818,0
595,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Olusesi,0,0.0,0,0,43,0,0,0,Midfielder,0,0,0,0.2,0.0,0,18,Spurs,0,23795,29368,0
596,0,3,94,0,0.0,11,31,6.41,0.17,0.04,1.37,0.29,1.20,8.71,1.8,0.25,4.2,Solanke,9,1.86,2,435,72,0,0,0,Forward,8,0,0,1.3,0.83,12,18,Spurs,22,130328,496763,1
597,3,9,343,5,0.35,46,100,6.93,1.22,0.08,6.41,0.44,5.19,18.22,1.26,0.36,0.2,Richarlison,20,1.39,7,1298,63,0,0,0,Forward,39,0,0,5.4,0.9,15,18,Spurs,76,2946757,3038742,4
598,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Lankshear,0,0.0,0,0,45,0,0,0,Forward,0,0,0,0.0,0.0,0,18,Spurs,0,0,5097,0
599,0,0,5,0,0.0,0,1,12.86,0.01,0.13,0.01,0.13,0.00,0.03,0.39,0.0,0.0,Scarlett,0,0.0,0,7,43,0,0,0,Forward,1,0,0,0.6,0.0,0,18,Spurs,2,60820,107914,0
600,1,2,220,0,0.0,30,0,0.0,0.00,0.0,0.00,0.0,0.00,35.30,1.76,0.0,0.5,Areola,37,1.85,0,1800,43,0,0,0,Goalkeeper,142,0,77,2.1,1.0,0,19,West Ham,51,179415,437057,0
601,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Foderingham,0,0.0,0,0,40,0,0,0,Goalkeeper,0,0,0,0.2,0.0,0,19,West Ham,0,3874,42340,0
602,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Hegyi,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.2,0.0,0,19,West Ham,0,11331,19208,0
603,5,3,212,5,0.26,116,144,7.47,1.36,0.07,1.75,0.09,0.39,28.23,1.47,0.02,6.2,Diouf,32,1.66,0,1734,40,0,0,0,Defender,69,0,0,1.7,0.99,28,19,West Ham,70,283997,881800,4
604,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Emerson,0,0.0,0,0,44,0,0,0,Defender,0,0,0,0.1,0.0,0,19,West Ham,0,1719,20753,0
605,0,0,80,1,0.06,144,160,9.24,0.25,0.01,0.81,0.04,0.56,33.28,1.92,0.03,0.0,Kilman,37,2.14,0,1559,42,0,0,0,Defender,43,0,0,0.1,0.98,16,19,West Ham,36,29951,49472,4
606,0,0,181,3,0.17,169,191,10.54,0.38,0.02,1.39,0.08,1.01,25.94,1.43,0.06,4.8,Mavropanos,28,1.55,0,1631,44,1,0,0,Defender,63,0,0,0.1,0.94,22,19,West Ham,59,18722,17748,2
607,0,0,-1,0,0.0,14,15,7.5,0.03,0.02,0.13,0.07,0.10,3.42,1.71,0.05,0.0,N.Aguerd,8,4.0,0,180,44,0,0,0,Defender,8,0,0,0.0,1.0,1,19,West Ham,3,1288,12308,0
608,1,0,86,0,0.0,43,72,9.91,0.32,0.04,0.50,0.06,0.18,13.28,1.83,0.02,0.5,Scarles,16,2.2,0,654,43,0,0,0,Defender,35,0,0,0.0,1.24,29,19,West Ham,21,4899,6587,1
609,1,0,112,0,0.0,105,138,8.17,0.29,0.02,0.54,0.03,0.25,28.74,1.7,0.01,0.0,Todibo,33,1.95,0,1521,43,0,0,0,Defender,76,1,0,0.1,1.07,33,19,West Ham,31,11498,19433,4
610,3,0,178,2,0.12,115,139,8.07,0.78,0.05,0.78,0.05,0.00,26.69,1.55,0.0,5.8,Wan-Bissaka,31,1.8,0,1551,41,0,0,0,Defender,52,0,0,4.6,0.99,24,19,West Ham,54,245337,2286154,2
611,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Casey,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.1,0.0,0,19,West Ham,0,0,13160,0
612,2,8,291,3,0.18,30,146,8.68,2.00,0.12,4.85,0.29,2.85,24.22,1.44,0.17,0.0,L.Paquetá,33,1.96,4,1513,59,0,0,0,Midfielder,76,1,0,1.1,1.07,40,19,West Ham,69,897173,970307,5
613,2,6,244,3,0.22,72,132,9.6,0.37,0.03,3.84,0.28,3.47,23.65,1.72,0.25,4.0,Souček,28,2.04,3,1237,57,0,0,0,Midfielder,39,1,0,0.3,0.95,21,19,West Ham,63,36570,106811,2
614,1,0,105,1,0.2,10,26,5.15,1.05,0.21,1.18,0.24,0.13,7.98,1.58,0.03,1.2,Ward-Prowse,11,2.18,0,454,56,0,0,0,Midfielder,11,0,0,0.2,0.99,5,3,Burnley,16,17455,46938,0
615,3,7,293,4,0.21,37,143,7.68,1.51,0.08,5.64,0.3,4.13,25.53,1.37,0.22,6.0,Summerville,29,1.56,4,1676,57,0,0,0,Midfielder,78,0,0,3.2,1.07,28,19,West Ham,80,489793,90207,3
616,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Álvarez,0,0.0,0,0,49,0,0,0,Midfielder,0,0,0,0.0,0.0,0,19,West Ham,0,1147,16073,0
617,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Cornet,0,0.0,0,0,49,0,0,0,Midfielder,0,0,0,0.0,0.0,0,19,West Ham,0,246,3215,0
618,0,0,30,1,0.51,4,15,7.71,0.04,0.02,0.07,0.04,0.03,2.59,1.33,0.02,0.0,G.Rodriguez,2,1.03,0,175,48,0,0,0,Midfielder,10,0,0,0.0,1.03,1,19,West Ham,8,2295,6055,1
619,0,0,11,0,0.0,2,11,8.18,0.03,0.02,0.10,0.07,0.07,1.82,1.35,0.05,0.0,L.Guilherme,2,1.49,0,121,49,0,0,0,Midfielder,8,0,0,0.0,0.74,1,19,West Ham,5,868,3381,0
620,0,0,3,0,0.0,0,0,0.0,0.01,0.11,0.01,0.11,0.00,0.73,8.21,0.0,0.0,Earthy,1,11.25,0,8,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,19,West Ham,1,3770,9422,0
621,0,0,49,0,0.0,2,22,12.69,0.17,0.1,0.17,0.1,0.00,4.03,2.32,0.0,0.0,Irving,4,2.31,0,156,43,0,0,0,Midfielder,14,0,0,0.2,1.15,6,19,West Ham,9,43311,54271,0
622,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Orford,0,0.0,0,0,44,0,0,0,Midfielder,0,0,0,0.1,0.0,0,19,West Ham,0,1052,11909,0
623,1,0,206,1,0.08,47,112,9.21,1.05,0.09,1.26,0.11,0.21,19.95,1.64,0.02,1.0,Potts,23,1.89,0,1094,44,0,0,0,Midfielder,38,0,0,0.6,0.9,27,19,West Ham,34,142831,153823,1
624,4,21,478,4,0.15,45,191,7.11,3.30,0.12,9.21,0.34,5.91,42.33,1.57,0.22,4.8,Bowen,47,1.75,8,2419,76,0,0,0,Forward,112,0,0,8.4,1.0,34,19,West Ham,124,2277221,3079794,3
625,0,0,28,1,0.22,7,19,4.2,0.21,0.05,1.14,0.26,0.93,8.59,1.9,0.21,0.0,Füllkrug,11,2.43,0,407,56,0,0,0,Forward,10,0,0,0.6,1.11,2,19,West Ham,12,47611,392106,0
626,0,0,0,0,0.0,2,3,4.66,0.00,0.0,0.13,0.2,0.13,1.55,2.41,0.2,0.0,Marshall,2,3.1,0,58,43,0,0,0,Forward,1,0,0,0.5,0.0,0,19,West Ham,2,63604,104698,0
627,0,0,117,0,0.0,24,0,0.0,0.02,0.0,0.02,0.0,0.00,18.59,1.55,0.0,0.0,Johnstone,24,2.0,0,1080,44,1,0,0,Goalkeeper,107,0,39,0.1,1.0,2,20,Wolves,21,19658,23846,0
628,0,5,198,3,0.19,31,0,0.0,0.03,0.0,0.03,0.0,0.00,23.98,1.5,0.0,3.6,José Sá,27,1.69,0,1440,42,0,0,0,Goalkeeper,140,0,40,1.2,1.0,0,20,Wolves,45,94729,176655,1
629,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Bentley,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.5,0.0,0,20,Wolves,0,18378,50594,0
630,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,King,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,1.3,0.0,0,9,Everton,0,70259,97084,0
631,0,0,86,0,0.0,93,125,10.23,0.40,0.03,0.97,0.08,0.57,18.26,1.49,0.05,0.6,Agbadou,29,2.37,0,1100,42,0,0,0,Defender,65,1,0,0.1,0.98,32,20,Wolves,23,24605,63071,1
632,0,0,43,1,0.14,39,52,7.27,0.19,0.03,0.28,0.04,0.09,12.04,1.68,0.01,0.0,Doherty,14,1.96,0,644,44,0,0,0,Defender,25,0,0,0.1,1.26,13,20,Wolves,11,6329,20228,4
633,2,4,259,3,0.15,82,132,6.77,2.65,0.14,3.15,0.17,0.50,27.99,1.44,0.03,3.0,H.Bueno,30,1.54,1,1755,43,0,0,0,Defender,91,0,0,0.2,0.97,50,20,Wolves,65,46538,31489,1
634,0,1,153,3,0.18,105,148,8.9,0.37,0.02,1.88,0.11,1.51,25.66,1.54,0.09,2.8,Mosquera,28,1.68,0,1496,43,2,0,0,Defender,72,0,0,0.1,1.02,43,20,Wolves,40,13520,10828,9
635,0,0,53,0,0.0,19,34,5.32,0.29,0.05,1.39,0.22,1.10,7.57,1.18,0.17,1.0,R.Gomes,10,1.57,1,575,44,0,0,0,Defender,21,0,0,0.1,0.94,15,20,Wolves,20,9618,14782,0
636,2,2,215,3,0.16,98,137,7.46,1.04,0.06,2.67,0.15,1.63,27.36,1.49,0.09,2.8,S.Bueno,30,1.63,2,1652,44,0,0,0,Defender,40,0,0,0.1,0.98,39,20,Wolves,64,27562,22356,3
637,0,0,74,0,0.0,70,84,7.97,0.21,0.02,0.25,0.02,0.04,17.96,1.7,0.0,0.0,Toti,25,2.37,0,949,42,0,0,0,Defender,37,1,0,0.1,1.14,14,20,Wolves,20,6908,19448,1
638,0,0,38,0,0.0,27,40,8.51,0.36,0.08,0.38,0.08,0.02,9.36,1.99,0.0,0.0,Hoever,13,2.77,0,423,38,0,0,0,Defender,16,0,0,1.0,1.28,13,20,Wolves,10,121813,256497,0
639,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Meupiyou,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,20,Wolves,0,0,872,0
640,0,0,5,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.79,23.7,0.0,0.4,Pedro Lima,1,30.0,0,3,40,0,0,0,Defender,1,0,0,0.4,0.0,0,20,Wolves,3,9639,88765,0
641,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Pond,0,0.0,0,0,39,0,0,0,Defender,0,0,0,1.0,0.0,0,20,Wolves,0,85684,145016,0
642,1,0,125,2,0.16,22,68,5.35,0.92,0.07,3.02,0.24,2.10,17.67,1.39,0.17,0.6,Hee Chan,22,1.73,2,1144,56,0,0,0,Midfielder,38,0,0,0.1,1.18,8,20,Wolves,44,48385,57890,3
643,0,1,297,1,0.05,65,257,12.42,0.69,0.03,0.97,0.04,0.28,31.20,1.51,0.01,1.6,André,36,1.74,0,1862,52,0,0,0,Midfielder,138,0,0,0.1,0.97,54,20,Wolves,58,12699,17110,9
644,0,0,152,2,0.2,25,78,7.83,0.62,0.06,1.65,0.16,1.03,16.30,1.64,0.1,1.2,Bellegarde,23,2.31,1,896,51,0,0,0,Midfielder,30,0,0,0.0,1.1,23,20,Wolves,31,5074,11134,3
645,1,0,38,0,0.0,1,12,4.74,0.61,0.24,0.77,0.3,0.16,3.98,1.57,0.06,0.0,Fer López,9,3.55,0,228,51,0,0,0,Midfielder,10,0,0,0.0,0.79,1,20,Wolves,12,1383,4886,1
646,0,1,347,3,0.13,69,286,12.7,1.32,0.06,2.15,0.1,0.83,33.22,1.47,0.04,2.2,J.Gomes,40,1.78,0,2027,53,0,0,0,Midfielder,141,0,0,0.3,1.02,76,20,Wolves,68,55101,36238,8
647,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Guedes,0,0.0,0,0,55,0,0,0,Midfielder,0,0,0,0.0,0.0,0,20,Wolves,0,0,796,0
648,2,1,131,0,0.0,39,80,8.26,0.38,0.04,2.02,0.21,1.64,13.36,1.38,0.17,0.0,Munetsi,19,1.96,1,872,53,0,0,0,Midfielder,20,0,0,0.0,0.93,21,20,Wolves,38,19177,23031,2
649,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,B.Traore,0,0.0,0,0,50,0,0,0,Midfielder,0,0,0,0.0,0.0,0,20,Wolves,0,0,161,0
650,0,0,4,0,0.0,1,4,14.4,0.00,0.0,0.00,0.0,0.00,0.50,1.8,0.0,0.0,Chirewa,0,0.0,0,25,43,0,0,0,Midfielder,1,0,0,0.2,0.0,2,20,Wolves,2,30885,47638,0
651,0,0,22,0,0.0,0,0,0.0,0.00,0.0,0.17,2.55,0.17,0.20,3.0,2.55,1.2,Edozie,0,0.0,1,6,43,0,0,0,Midfielder,0,0,0,0.4,0.0,0,20,Wolves,6,59545,64237,0
652,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Gonzalez,0,0.0,0,0,43,0,0,0,Midfielder,0,0,0,1.3,0.0,0,20,Wolves,0,194118,236393,0
653,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Hodge,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,20,Wolves,0,0,5739,0
654,1,3,152,5,0.27,37,68,3.67,0.54,0.03,4.34,0.23,3.80,25.04,1.35,0.2,4.2,Strand Larsen,29,1.56,3,1669,62,0,1,0,Forward,25,0,0,2.5,0.92,6,8,Crystal Palace,55,427126,642215,3
655,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Fábio Silva,0,0.0,0,0,49,0,0,0,Forward,0,0,0,0.2,0.0,0,20,Wolves,0,7178,55258,0
656,0,0,1,0,0.0,1,2,12.86,0.01,0.06,0.01,0.06,0.00,0.10,0.64,0.0,0.0,Kalajdžić,0,0.0,0,14,49,0,0,0,Forward,1,0,0,0.0,0.0,0,20,Wolves,1,1691,10118,0
657,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Chiwome,0,0.0,0,0,44,0,0,0,Forward,0,0,0,0.0,0.0,0,20,Wolves,0,4729,7158,0
658,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Fraser,0,0.0,0,0,42,0,0,0,Forward,0,0,0,2.0,0.0,0,20,Wolves,0,270776,345332,0
659,0,0,118,1,0.09,38,72,6.79,0.26,0.02,1.39,0.13,1.13,21.13,1.99,0.11,0.5,Walker-Peters,22,2.08,1,954,42,0,0,0,Defender,41,0,0,0.2,0.94,34,19,West Ham,32,30389,52093,2
660,6,11,425,4,0.2,62,201,10.19,3.63,0.18,5.83,0.29,2.20,26.24,1.33,0.11,4.2,Stach,32,1.62,4,1775,47,0,0,0,Midfielder,94,0,0,1.9,1.06,45,11,Leeds,108,982391,800023,3
661,2,19,369,7,0.39,28,73,4.11,1.88,0.11,11.21,0.64,9.33,23.40,1.32,0.53,4.8,Ekitiké,20,1.13,10,1599,89,0,0,0,Forward,35,0,0,26.4,1.01,10,12,Liverpool,106,7621033,6616930,0
662,0,1,113,1,0.16,36,55,8.97,0.46,0.08,0.46,0.08,0.00,4.61,0.75,0.0,0.8,Mosquera,5,0.82,0,552,53,0,0,0,Defender,22,0,0,0.1,0.82,19,1,Arsenal,22,44712,51563,1
663,0,2,175,2,0.16,24,125,10.07,0.62,0.05,4.00,0.32,3.38,16.00,1.29,0.27,0.2,J.Arias,21,1.69,1,1117,49,0,0,0,Midfielder,58,0,0,0.1,1.13,43,20,Wolves,45,20148,81448,1
664,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Lecomte,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.7,0.0,0,10,Fulham,0,41188,52029,0
665,0,3,153,3,0.19,16,0,0.0,0.00,0.0,0.00,0.0,0.00,26.68,1.67,0.0,0.0,Perri,29,1.81,0,1440,45,0,0,0,Goalkeeper,100,0,38,0.2,1.0,0,11,Leeds,43,41503,60234,2
666,0,11,346,10,0.52,18,63,3.29,1.69,0.09,9.89,0.52,8.20,12.22,0.64,0.43,6.0,Gyökeres,10,0.52,10,1726,88,0,0,0,Forward,39,0,0,12.0,1.1,6,1,Arsenal,91,3282172,4845316,4
667,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Aznou,0,0.0,0,0,42,0,0,0,Defender,0,0,0,0.1,0.0,0,9,Everton,0,2629,12334,0
668,5,5,435,7,0.32,103,242,10.99,2.27,0.1,2.86,0.13,0.59,31.68,1.44,0.03,0.2,Xhaka,24,1.09,1,1981,51,0,0,0,Midfielder,104,0,0,3.4,1.0,35,17,Sunderland,91,1353564,1322420,4
669,2,4,163,2,0.16,23,94,7.67,1.50,0.12,2.55,0.21,1.05,15.55,1.27,0.09,0.8,Ndoye,17,1.39,1,1103,55,0,0,0,Midfielder,49,0,0,0.7,1.14,22,16,Nott'm Forest,46,544557,572865,1
670,0,9,465,8,0.3,31,0,0.0,0.10,0.0,0.10,0.0,0.00,39.29,1.46,0.0,2.5,Roefs,33,1.22,0,2430,49,0,0,1,Goalkeeper,272,0,81,11.6,1.0,0,17,Sunderland,108,2142515,855810,2
671,2,7,228,1,0.1,7,32,3.09,0.29,0.03,6.17,0.6,5.88,17.73,1.71,0.57,1.0,Wilson,18,1.74,5,933,58,0,0,0,Forward,22,0,0,0.6,0.87,3,19,West Ham,63,202708,209739,0
672,0,0,22,0,0.0,23,36,8.62,0.32,0.08,0.58,0.14,0.26,7.13,1.71,0.06,0.4,Hato,10,2.39,0,376,46,0,0,0,Defender,14,0,0,0.2,0.72,13,7,Chelsea,8,16298,38765,3
673,3,11,372,4,0.23,70,221,12.48,0.55,0.03,1.66,0.09,1.11,25.10,1.42,0.06,2.5,J.Palhinha,27,1.52,3,1594,55,0,0,0,Midfielder,63,0,0,0.8,0.96,88,18,Spurs,88,367611,355968,6
674,0,0,45,0,0.0,5,0,0.0,0.00,0.0,0.00,0.0,0.00,7.96,1.3,0.0,0.0,Ramsdale,10,1.63,0,553,48,0,0,0,Goalkeeper,49,0,10,0.7,0.98,0,15,Newcastle,11,108618,150934,0
675,0,0,4,0,0.0,1,0,0.0,0.00,0.0,0.00,0.0,0.00,0.21,0.42,0.0,0.2,Gunn,0,0.0,0,45,40,0,0,0,Goalkeeper,4,0,0,1.1,0.0,0,16,Nott'm Forest,1,29993,99243,0
